dynamics,day,years,survival_-1x,se_-1x,survival_-0.5x,se_-0.5x
unbounded,82,0.3253968253968254,0.9873,0.0007917925864770408,0.99645,0.0004205590029948267
unbounded,83,0.32936507936507936,0.9872,0.0007948635102959511,0.9964,0.00042349970484051384
unbounded,84,0.3333333333333333,0.9871,0.0007979219886680659,0.9963,0.0004293198108636519
unbounded,85,0.3373015873015873,0.9869,0.0008040021766139691,0.9963,0.0004293198108636519
unbounded,86,0.3412698412698413,0.98675,0.0008085306889661017,0.99625,0.00043220004049051355
unbounded,87,0.34523809523809523,0.98665,0.000811534888344302,0.99615,0.0004379028145604924
unbounded,88,0.3492063492063492,0.9866,0.0008130325946725619,0.99615,0.0004379028145604924
unbounded,89,0.3531746031746032,0.98655,0.0008145273936461548,0.9961,0.0004407261054214973
unbounded,90,0.35714285714285715,0.9864,0.000818994505476073,0.99605,0.00044353114321319135
unbounded,91,0.3611111111111111,0.9864,0.000818994505476073,0.99605,0.00044353114321319135
unbounded,92,0.36507936507936506,0.9862,0.0008249109042799723,0.996,0.00044631827208842814
unbounded,93,0.36904761904761907,0.98605,0.000829318922369435,0.9959,0.0004518401265934663
unbounded,94,0.373015873015873,0.9859,0.000833702284991471,0.9959,0.0004518401265934663
unbounded,95,0.376984126984127,0.98585,0.0008351579940346615,0.9959,0.0004518401265934663
unbounded,96,0.38095238095238093,0.9858,0.0008366110207258804,0.9959,0.0004518401265934663
unbounded,97,0.38492063492063494,0.98555,0.0008438364029834208,0.99585,0.0004545754887804658
unbounded,98,0.3888888888888889,0.98555,0.0008438364029834208,0.99585,0.0004545754887804658
unbounded,99,0.39285714285714285,0.98545,0.0008467082584928516,0.9957,0.000462682936793652
unbounded,100,0.3968253968253968,0.9853,0.0008509967685015039,0.9957,0.000462682936793652
unbounded,101,0.4007936507936508,0.9851,0.0008566793449126699,0.99565,0.0004653534946682986
unbounded,102,0.40476190476190477,0.985,0.0008595056718835546,0.9956,0.0004680085469305
unbounded,103,0.4087301587301587,0.98495,0.0008609151380943422,0.9956,0.0004680085469305
unbounded,104,0.4126984126984127,0.98475,0.0008665286348413417,0.99555,0.00047064835599415164
unbounded,105,0.4166666666666667,0.98475,0.0008665286348413417,0.9955,0.0004732731769285023
unbounded,106,0.42063492063492064,0.98455,0.0008721037065624697,0.9954,0.0004784788396575155
unbounded,107,0.4246031746031746,0.98445,0.0008748770627922518,0.99535,0.0004810601573608046
unbounded,108,0.42857142857142855,0.9843,0.0008790196243543156,0.99535,0.0004810601573608046
unbounded,109,0.43253968253968256,0.98415,0.0008831414807379402,0.99535,0.0004810601573608046
unbounded,110,0.4365079365079365,0.98395,0.000888605578983162,0.9953,0.0004836274392546414
unbounded,111,0.44047619047619047,0.9837,0.0008953856710937467,0.99525,0.0004861809076876648
unbounded,112,0.4444444444444444,0.98355,0.0008994275262632328,0.9952,0.0004887207791776418
unbounded,113,0.44841269841269843,0.9835,0.0009007705035135187,0.99515,0.0004912472646234287
unbounded,114,0.4523809523809524,0.98335,0.0009047866461216162,0.99515,0.0004912472646234287
unbounded,115,0.45634920634920634,0.98325,0.0009074535112059472,0.99515,0.0004912472646234287
unbounded,116,0.4603174603174603,0.98315,0.0009101120123369439,0.99515,0.0004912472646234287
unbounded,117,0.4642857142857143,0.98295,0.0009154042139951074,0.99495,0.0005012233783454239
unbounded,118,0.46825396825396826,0.9829,0.0009167221498360341,0.99495,0.0005012233783454239
unbounded,119,0.4722222222222222,0.98265,0.0009232815794761634,0.99495,0.0005012233783454239
unbounded,120,0.47619047619047616,0.9825,0.0009271933455326338,0.99495,0.0005012233783454239
unbounded,121,0.4801587301587302,0.9823,0.0009323816278756261,0.9949,0.0005036859140377063
unbounded,122,0.48412698412698413,0.9823,0.0009323816278756261,0.99485,0.0005061362217822385
unbounded,123,0.4880952380952381,0.98225,0.0009336738590107373,0.9948,0.000508574478321513
unbounded,124,0.49206349206349204,0.9821,0.0009375390658527255,0.99475,0.0005110008561636652
unbounded,125,0.49603174603174605,0.98205,0.0009388236655517377,0.9947,0.0005134155237232301
unbounded,126,0.5,0.98185,0.0009439432583582554,0.9946,0.0005182103819878545
unbounded,127,0.503968253968254,0.9816,0.0009503010049452745,0.9946,0.0005182103819878545
unbounded,128,0.5079365079365079,0.98155,0.0009515670627969414,0.9946,0.0005182103819878545
unbounded,129,0.5119047619047619,0.9815,0.0009528313072102523,0.99455,0.0005205908902391567
unbounded,130,0.5158730158730159,0.98125,0.0009591255783264265,0.99455,0.0005205908902391567
unbounded,131,0.5198412698412699,0.9811,0.0009628808337483935,0.99455,0.0005205908902391567
unbounded,132,0.5238095238095238,0.981,0.0009653755745822456,0.9945,0.0005229603235428071
unbounded,133,0.5277777777777778,0.9806,0.0009752855991964604,0.99435,0.0005300036556477721
unbounded,134,0.5317460317460317,0.9805,0.0009777461326949844,0.99435,0.0005300036556477721
unbounded,135,0.5357142857142857,0.98045,0.0009789738888244148,0.99435,0.0005300036556477721
unbounded,136,0.5396825396825397,0.98035,0.0009814244112513186,0.99425,0.0005346464953593184
unbounded,137,0.5436507936507936,0.9801,0.0009875218984913708,0.99425,0.0005346464953593184
unbounded,138,0.5476190476190477,0.9799,0.0009923706464824524,0.9942,0.0005369525118667398
unbounded,139,0.5515873015873016,0.97965,0.0009983956505313907,0.99415,0.0005392484353245738
unbounded,140,0.5555555555555556,0.9794,0.0010043814016597468,0.99405,0.0005438105138740888
unbounded,141,0.5595238095238095,0.9792,0.0010091422099981755,0.99405,0.0005438105138740888
unbounded,142,0.5634920634920635,0.9791,0.0010115134700042314,0.99405,0.0005438105138740888
unbounded,143,0.5674603174603174,0.97905,0.0010126968327194476,0.99405,0.0005438105138740888
unbounded,144,0.5714285714285714,0.9789,0.0010162379150572961,0.99405,0.0005438105138740888
unbounded,145,0.5753968253968254,0.97865,0.0010221100112023163,0.994,0.0005460769176590421
unbounded,146,0.5793650793650794,0.97845,0.0010267813180030098,0.994,0.0005460769176590421
unbounded,147,0.5833333333333334,0.97825,0.001031429529827415,0.99395,0.0005483337259370428
unbounded,148,0.5873015873015873,0.97805,0.0010360549575191469,0.99375,0.000557267328128968
unbounded,149,0.5912698412698413,0.97795,0.0010383592225236893,0.99375,0.000557267328128968
unbounded,150,0.5952380952380952,0.97785,0.0010406579048851741,0.99375,0.000557267328128968
unbounded,151,0.5992063492063492,0.97775,0.001042951041516331,0.99365,0.0005616795127116516
unbounded,152,0.6031746031746031,0.97765,0.0010452386689172952,0.99365,0.0005616795127116516
unbounded,153,0.6071428571428571,0.9775,0.0010486598590582165,0.9936,0.0005638723259745934
unbounded,154,0.6111111111111112,0.9773,0.001053202497148579,0.9935,0.0005682319068830943
unbounded,155,0.6150793650793651,0.9772,0.001055465773959536,0.9934,0.0005725574207011926
unbounded,156,0.6190476190476191,0.97705,0.0010588507331064192,0.9934,0.0005725574207011926
unbounded,157,0.623015873015873,0.97695,0.0010611007845628994,0.9934,0.0005725574207011926
unbounded,158,0.626984126984127,0.9767,0.0010667030983361769,0.99335,0.0005747076430673271
unbounded,159,0.6309523809523809,0.9766,0.0010689349839910745,0.99335,0.0005747076430673271
unbounded,160,0.6349206349206349,0.9764,0.001073383435683632,0.9933,0.0005768496337868318
unbounded,161,0.6388888888888888,0.97605,0.001081119732037114,0.9933,0.0005768496337868318
unbounded,162,0.6428571428571429,0.97595,0.0010833189165707394,0.9932,0.0005811092840421683
unbounded,163,0.6468253968253969,0.97585,0.0010855131850880486,0.9931,0.0005853370823722011
unbounded,164,0.6507936507936508,0.97565,0.0010898870927761274,0.99305,0.0005874392521784704
unbounded,165,0.6547619047619048,0.97535,0.0010964118181595807,0.99305,0.0005874392521784704
unbounded,166,0.6587301587301587,0.97525,0.0010985772048427013,0.99295,0.0005916205498459296
unbounded,167,0.6626984126984127,0.9751,0.0011018164547691243,0.9929,0.0005936998399865035
unbounded,168,0.6666666666666666,0.97475,0.0011093339781147965,0.9928,0.0005978360979398946
unbounded,169,0.6706349206349206,0.9747,0.0011104033051103548,0.9928,0.0005978360979398946
unbounded,170,0.6746031746031746,0.9746,0.001112538538658324,0.99275,0.0005998932196649659
unbounded,171,0.6785714285714286,0.9744,0.0011167954154633686,0.99255,0.0006080500596168031
unbounded,172,0.6825396825396826,0.9743,0.0011189171104241803,0.9925,0.0006100717170956195
unbounded,173,0.6865079365079365,0.9741,0.00112314714085021,0.9925,0.0006100717170956195
unbounded,174,0.6904761904761905,0.974,0.0011252555265360846,0.9924,0.00061409445527541
unbounded,175,0.6944444444444444,0.9738,0.0011294591626083699,0.99235,0.0006160956703305115
unbounded,176,0.6984126984126984,0.97365,0.0011326004922301593,0.99235,0.0006160956703305115
unbounded,177,0.7023809523809523,0.9736,0.0011336454472188379,0.9923,0.0006180902037728813
unbounded,178,0.7063492063492064,0.9735,0.001135732142716758,0.9922,0.0006220594826863436
unbounded,179,0.7103174603174603,0.97335,0.0011388541939159717,0.99215,0.0006240343540222775
unbounded,180,0.7142857142857143,0.97325,0.0011409302673695716,0.9921,0.0006260027955209153
unbounded,181,0.7182539682539683,0.9732,0.001141966724558996,0.992,0.0006299206299209452
unbounded,182,0.7222222222222222,0.9731,0.0011440364941731542,0.992,0.0006299206299209452
unbounded,183,0.7261904761904762,0.97295,0.001147133329216792,0.99195,0.000631870140930872
unbounded,184,0.7301587301587301,0.97285,0.001149192705772187,0.99195,0.000631870140930872
unbounded,185,0.7341269841269841,0.9727,0.0011522740559432897,0.9919,0.0006338134583613697
unbounded,186,0.7380952380952381,0.97255,0.001155346214344427,0.99175,0.0006396068128154976
unbounded,187,0.7420634920634921,0.9725,0.001156368237197822,0.99175,0.0006396068128154976
unbounded,188,0.746031746031746,0.97235,0.0011594282534939356,0.99175,0.0006396068128154976
unbounded,189,0.75,0.9722,0.0011624792471265895,0.99165,0.000643439099682323
unbounded,190,0.753968253968254,0.9722,0.0011624792471265895,0.99165,0.000643439099682323
unbounded,191,0.7579365079365079,0.97205,0.0011655212889518584,0.9915,0.0006491436666871192
unbounded,192,0.7619047619047619,0.97175,0.0011715787958989357,0.99145,0.0006510336972845548
unbounded,193,0.7658730158730159,0.97165,0.0011735901648360894,0.99145,0.0006510336972845548
unbounded,194,0.7698412698412699,0.97155,0.0011755976671463748,0.9914,0.0006529180653037581
unbounded,195,0.7738095238095238,0.9713,0.0011805996357783606,0.9913,0.0006566700084517352
unbounded,196,0.7777777777777778,0.9712,0.001182593759496473,0.9912,0.0006603998788612863
unbounded,197,0.7817460317460317,0.97105,0.0011855778654310317,0.99115,0.0006622566534207121
unbounded,198,0.7857142857142857,0.97085,0.0011895435574202403,0.991,0.0006677948786865623
unbounded,199,0.7896825396825397,0.97075,0.001191520824408873,0.991,0.0006677948786865623
unbounded,200,0.7936507936507936,0.97055,0.0011954642926495123,0.99095,0.0006696304017889273
unbounded,201,0.7976190476190477,0.97015,0.0012033074731754982,0.99085,0.0006732858791033714
unbounded,202,0.8015873015873016,0.9699,0.0012081802431756616,0.99085,0.0006732858791033714
unbounded,203,0.8055555555555556,0.9696,0.0012139983525524239,0.99085,0.0006732858791033714
unbounded,204,0.8095238095238095,0.96955,0.0012149649686307828,0.9908,0.0006751059176158948
unbounded,205,0.8134920634920635,0.96925,0.0012207464417314524,0.99075,0.0006769208779466025
unbounded,206,0.8174603174603174,0.969,0.0012255406969986762,0.99065,0.0006805357264684923
unbounded,207,0.8214285714285714,0.9689,0.0012274524430706066,0.99055,0.0006841307440833207
unbounded,208,0.8253968253968254,0.9686,0.0012331674663240185,0.99045,0.0006877062417922332
unbounded,209,0.8293650793650794,0.9684,0.0012369607916179067,0.99045,0.0006877062417922332
unbounded,210,0.8333333333333334,0.9682,0.0012407409076837929,0.99035,0.0006912625224905531
unbounded,211,0.8373015873015873,0.968,0.0012445079348883243,0.9903,0.000693033548971478
unbounded,212,0.8412698412698413,0.96795,0.0012454476604819653,0.9903,0.000693033548971478
unbounded,213,0.8452380952380952,0.9679,0.0012463865772704714,0.9902,0.0006965615550688981
unbounded,214,0.8492063492063492,0.96775,0.0012491984930346337,0.99005,0.0007018189759475022
unbounded,215,0.8531746031746031,0.96745,0.0012548007311920083,0.99,0.0007035623639735148
unbounded,216,0.8571428571428571,0.96735,0.0012566617981780133,0.9899,0.0007070357133837017
unbounded,217,0.8611111111111112,0.967,0.0012631508223486226,0.9898,0.0007104913792580452
unbounded,218,0.8650793650793651,0.96665,0.0012696018568826998,0.98975,0.0007122126613589505
unbounded,219,0.8690476190476191,0.96655,0.0012714381129256742,0.9897,0.0007139296183798503
unbounded,220,0.873015873015873,0.9664,0.0012741867994921303,0.9897,0.0007139296183798503
unbounded,221,0.876984126984127,0.96625,0.0012769286882986057,0.98965,0.0007156422814507249
unbounded,222,0.8809523809523809,0.96605,0.001280574041201836,0.9896,0.000717350681326782
unbounded,223,0.8849206349206349,0.96575,0.001286019780174473,0.98955,0.0007190548483947507
unbounded,224,0.8888888888888888,0.96555,0.0012896355589855604,0.98955,0.0007190548483947507
unbounded,225,0.8928571428571429,0.9654,0.0012923397386136505,0.98955,0.0007190548483947507
unbounded,226,0.8968253968253969,0.9653,0.001294138902900302,0.98955,0.0007190548483947507
unbounded,227,0.9007936507936508,0.9652,0.0012959351835643642,0.98945,0.000722450603847763
unbounded,228,0.9047619047619048,0.9648,0.00130309170820783,0.9893,0.0007275132301202516
unbounded,229,0.9087301587301587,0.9647,0.001304873748682224,0.98925,0.0007291926185857903
unbounded,230,0.9126984126984127,0.96455,0.0013075415385371124,0.98915,0.0007325393334149377
unbounded,231,0.9166666666666666,0.9644,0.0013102030377006454,0.9891,0.0007342067147609051
unbounded,232,0.9206349206349206,0.9642,0.0013137419838004732,0.98905,0.0007358701481919216
unbounded,233,0.9246031746031746,0.96415,0.0013146249940572416,0.98905,0.0007358701481919216
unbounded,234,0.9285714285714286,0.964,0.0013172699040060094,0.98905,0.0007358701481919216
unbounded,235,0.9325396825396826,0.9639,0.0013190297570562998,0.98905,0.0007358701481919216
unbounded,236,0.9365079365079365,0.9637,0.001322541303702837,0.989,0.0007375296604205153
unbounded,237,0.9404761904761905,0.96345,0.0013269155493097512,0.9889,0.0007408370266124662
unbounded,238,0.9444444444444444,0.96325,0.001330402899500748,0.9888,0.0007441290210709427
unbounded,239,0.9484126984126984,0.9631,0.0013330114403109982,0.9888,0.0007441290210709427
unbounded,240,0.9523809523809523,0.96295,0.0013356140441759367,0.9887,0.000747405846913174
unbounded,241,0.9563492063492064,0.96295,0.0013356140441759367,0.9887,0.000747405846913174
unbounded,242,0.9603174603174603,0.9629,0.0013364802654734565,0.9887,0.000747405846913174
unbounded,243,0.9642857142857143,0.96275,0.0013390750072344716,0.9886,0.0007506677027819955
unbounded,244,0.9682539682539683,0.96255,0.001342525558415928,0.9885,0.0007539147829827969
unbounded,245,0.9722222222222222,0.96245,0.001344246954618086,0.9885,0.0007539147829827969
unbounded,246,0.9761904761904762,0.96245,0.001344246954618086,0.9885,0.0007539147829827969
unbounded,247,0.9801587301587301,0.9623,0.001346824227581312,0.98845,0.0007555328417745965
unbounded,248,0.9841269841269841,0.96225,0.0013476820377967488,0.98845,0.0007555328417745965
unbounded,249,0.9880952380952381,0.96205,0.0013511069073171085,0.9884,0.00075714727761513
unbounded,250,0.9920634920634921,0.9619,0.001353668903388122,0.9884,0.00075714727761513
unbounded,251,0.996031746031746,0.96175,0.0013562252301885555,0.98835,0.0007587581136304259
unbounded,252,1.0,0.9615,0.0013604732632433462,0.9883,0.0007603653726992058
unbounded,253,1.003968253968254,0.9614,0.0013621681247188242,0.9883,0.0007603653726992058
unbounded,254,1.007936507936508,0.96125,0.0013647057833100868,0.9882,0.0007635692502975756
unbounded,255,1.0119047619047619,0.9609,0.001370605523117429,0.98805,0.0007683487977474819
unbounded,256,1.0158730158730158,0.9607,0.0013739634274608622,0.988,0.0007699350621968066
unbounded,257,1.0198412698412698,0.96045,0.0013781472617249576,0.9878,0.0007762460949982289
unbounded,258,1.0238095238095237,0.9603,0.0013806503902146982,0.9878,0.0007762460949982289
unbounded,259,1.0277777777777777,0.96015,0.0013831481753593874,0.9877,0.0007793814855383716
unbounded,260,1.0317460317460319,0.96,0.0013856406460551025,0.98765,0.00078094422015916
unbounded,261,1.0357142857142858,0.95985,0.0013881278309291261,0.98765,0.00078094422015916
unbounded,262,1.0396825396825398,0.95955,0.0013930864563981662,0.9874,0.0007887090718382776
unbounded,263,1.0436507936507937,0.95945,0.0013947346969943777,0.98735,0.0007902524122076455
unbounded,264,1.0476190476190477,0.95935,0.001396380633996332,0.98735,0.0007902524122076455
unbounded,265,1.0515873015873016,0.95925,0.0013980242755403062,0.98735,0.0007902524122076455
unbounded,266,1.0555555555555556,0.95925,0.0013980242755403062,0.98735,0.0007902524122076455
unbounded,267,1.0595238095238095,0.9591,0.0014004854515488557,0.98735,0.0007902524122076455
unbounded,268,1.0634920634920635,0.95895,0.0014029415080465762,0.98735,0.0007902524122076455
unbounded,269,1.0674603174603174,0.95885,0.0014045760481369463,0.9873,0.0007917925864770408
unbounded,270,1.0714285714285714,0.95865,0.0014078383696291275,0.98725,0.0007933296130865165
unbounded,271,1.0753968253968254,0.95845,0.0014110917316035832,0.98715,0.0007963942961875112
unbounded,272,1.0793650793650793,0.95835,0.0014127150721217631,0.9871,0.0007979219886680659
unbounded,273,1.0833333333333333,0.9583,0.001413525910622086,0.9871,0.0007979219886680659
unbounded,274,1.0873015873015872,0.9581,0.0014167637417720719,0.98705,0.0007994466054715605
unbounded,275,1.0912698412698412,0.958,0.001418379356871779,0.98705,0.0007994466054715605
unbounded,276,1.0952380952380953,0.9579,0.0014199927816717947,0.987,0.0008009681641613482
unbounded,277,1.0992063492063493,0.95785,0.0014207986750416123,0.98695,0.0008024866821324827
unbounded,278,1.1031746031746033,0.9576,0.0014248199886301427,0.98675,0.0008085306889661017
unbounded,279,1.1071428571428572,0.95745,0.001427226287243897,0.9867,0.000810034258534785
unbounded,280,1.1111111111111112,0.95715,0.0014320243974876973,0.98665,0.000811534888344302
unbounded,281,1.1150793650793651,0.957,0.00143441625757658,0.9866,0.0008130325946725619
unbounded,282,1.119047619047619,0.95675,0.00143839211448061,0.98655,0.0008145273936461548
unbounded,283,1.123015873015873,0.9567,0.001439185707266439,0.98645,0.0008175083332908587
unbounded,284,1.126984126984127,0.9565,0.0014423548453830629,0.98645,0.0008175083332908587
unbounded,285,1.130952380952381,0.9562,0.0014470929479477113,0.98635,0.0008204778333385994
unbounded,286,1.1349206349206349,0.956,0.0014502413592226645,0.9863,0.0008219583322772525
unbounded,287,1.1388888888888888,0.9558,0.0014533815741229145,0.9861,0.0008278523419064544
unbounded,288,1.1428571428571428,0.9557,0.0014549486245225296,0.9861,0.0008278523419064544
unbounded,289,1.1468253968253967,0.95555,0.0014572953973028253,0.986,0.0008307827634225452
unbounded,290,1.1507936507936507,0.9554,0.0014596376262620797,0.98595,0.0008322438795209012
unbounded,291,1.1547619047619047,0.9553,0.0014611965986820524,0.9859,0.000833702284991471
unbounded,292,1.1587301587301588,0.9549,0.0014674125186872305,0.98575,0.0008380613790170738
unbounded,293,1.1626984126984128,0.95465,0.0014712813717980664,0.98565,0.0008409541455989137
unbounded,294,1.1666666666666667,0.95435,0.001475907813855594,0.98545,0.0008467082584928516
unbounded,295,1.1706349206349207,0.95425,0.0014774460650054193,0.9854,0.0008481403185794184
unbounded,296,1.1746031746031746,0.9539,0.0014828147220742047,0.98525,0.00085242118403991
unbounded,297,1.1785714285714286,0.9539,0.0014828147220742047,0.9852,0.0008538430769175339
unbounded,298,1.1825396825396826,0.9537,0.0014858719662205085,0.98515,0.0008552624597163151
unbounded,299,1.1865079365079365,0.9535,0.0014889215896077266,0.985,0.0008595056718835546
unbounded,300,1.1904761904761905,0.9534,0.0014904435581396562,0.98495,0.0008609151380943422
unbounded,301,1.1944444444444444,0.95315,0.0014942402333627607,0.98495,0.0008609151380943422
unbounded,302,1.1984126984126984,0.9529,0.0014980252000550596,0.98485,0.0008637267363003184
unbounded,303,1.2023809523809523,0.95285,0.0014987807961806827,0.98485,0.0008637267363003184
unbounded,304,1.2063492063492063,0.95275,0.001500290596851157,0.98485,0.0008637267363003184
unbounded,305,1.2103174603174602,0.95255,0.0015033046514263168,0.9848,0.0008651288921311087
unbounded,306,1.2142857142857142,0.9524,0.0015055603607959393,0.9847,0.0008679259761062571
unbounded,307,1.2182539682539681,0.9523,0.001507061876632807,0.9845,0.0008734915569139738
unbounded,308,1.2222222222222223,0.95225,0.0015078119494817642,0.98445,0.0008748770627922518
unbounded,309,1.2261904761904763,0.9521,0.001510059435916349,0.98445,0.0008748770627922518
unbounded,310,1.2301587301587302,0.95205,0.0015108076896150622,0.98445,0.0008748770627922518
unbounded,311,1.2341269841269842,0.9519,0.0015130497348071548,0.98445,0.0008748770627922518
unbounded,312,1.2380952380952381,0.95185,0.0015137961801378681,0.9844,0.0008762602353182514
unbounded,313,1.242063492063492,0.95165,0.001516777463901676,0.9844,0.0008762602353182514
unbounded,314,1.246031746031746,0.95135,0.0015212359695326687,0.98435,0.0008776410855241467
unbounded,315,1.25,0.95115,0.001524199421007631,0.9843,0.0008790196243543156
unbounded,316,1.253968253968254,0.951,0.0015264173741149573,0.9842,0.0008817698112319347
unbounded,317,1.257936507936508,0.9509,0.0015278938117552546,0.9842,0.0008817698112319347
unbounded,318,1.2619047619047619,0.95085,0.0015286313731570477,0.98405,0.0008858780248995914
unbounded,319,1.2658730158730158,0.95065,0.0015315772507451266,0.98405,0.0008858780248995914
unbounded,320,1.2698412698412698,0.95045,0.0015345161696769438,0.984,0.0008872429205127538
unbounded,321,1.2738095238095237,0.9503,0.001536715816278338,0.984,0.0008872429205127538
unbounded,322,1.2777777777777777,0.9501,0.0015396426533452502,0.98385,0.0008913242255206575
unbounded,323,1.2817460317460319,0.94995,0.0015418332837891396,0.9837,0.0008953856710937467
unbounded,324,1.2857142857142858,0.94985,0.0015432915716092023,0.9837,0.0008953856710937467
unbounded,325,1.2896825396825398,0.94955,0.0015476562522084806,0.9836,0.0008980824015645773
unbounded,326,1.2936507936507937,0.9495,0.0015483822202544174,0.98355,0.0008994275262632328
unbounded,327,1.2976190476190477,0.9493,0.0015512818892773803,0.98355,0.0008994275262632328
unbounded,328,1.3015873015873016,0.94915,0.0015534522441967753,0.9835,0.0009007705035135187
unbounded,329,1.3055555555555556,0.9491,0.0015541748614618619,0.98345,0.0009021113429061834
unbounded,330,1.3095238095238095,0.94905,0.0015548970625092846,0.9834,0.0009034500539598177
unbounded,331,1.3134920634920635,0.9488,0.0015585018447213982,0.9834,0.0009034500539598177
unbounded,332,1.3174603174603174,0.9486,0.0015613782373275222,0.98335,0.0009047866461216162
unbounded,333,1.3214285714285714,0.9485,0.0015628139684556186,0.98335,0.0009047866461216162
unbounded,334,1.3253968253968254,0.94835,0.001564964496402394,0.9833,0.0009061211287681147
unbounded,335,1.3293650793650793,0.9481,0.0015685405637088248,0.98315,0.0009101120123369439
unbounded,336,1.3333333333333333,0.94765,0.0015749520230787985,0.98315,0.0009101120123369439
unbounded,337,1.3373015873015872,0.94755,0.0015763723782786856,0.983,0.0009140842411944321
unbounded,338,1.3412698412698412,0.9475,0.001577081957286938,0.98295,0.0009154042139951074
unbounded,339,1.3452380952380953,0.9473,0.001579916295251112,0.9828,0.0009193519456660762
unbounded,340,1.3492063492063493,0.9472,0.0015813310848775465,0.9828,0.0009193519456660762
unbounded,341,1.3531746031746033,0.94715,0.0015820378867144737,0.9828,0.0009193519456660762
unbounded,342,1.3571428571428572,0.947,0.0015841559266688372,0.9827,0.0009219736981064043
unbounded,343,1.3611111111111112,0.947,0.0015841559266688372,0.9827,0.0009219736981064043
unbounded,344,1.3650793650793651,0.947,0.0015841559266688372,0.9827,0.0009219736981064043
unbounded,345,1.369047619047619,0.9467,0.001588381408856198,0.9827,0.0009219736981064043
unbounded,346,1.373015873015873,0.9465,0.0015911905919782205,0.9827,0.0009219736981064043
unbounded,347,1.376984126984127,0.94625,0.0015946933482648,0.9826,0.0009245874755803253
unbounded,348,1.380952380952381,0.946,0.0015981864722240651,0.9825,0.0009271933455326338
unbounded,349,1.3849206349206349,0.94585,0.0016002777493297846,0.9825,0.0009271933455326338
unbounded,350,1.3888888888888888,0.9457,0.001602365594987611,0.98245,0.0009284933360019326
unbounded,351,1.3928571428571428,0.94545,0.0016058377486533313,0.98235,0.0009310874690382224
unbounded,352,1.3968253968253967,0.9453,0.00160791650902651,0.98215,0.0009362525700899313
unbounded,353,1.4007936507936507,0.94515,0.0016099918866255192,0.9821,0.0009375390658527255
unbounded,354,1.4047619047619047,0.9449,0.0016134433674597946,0.98195,0.000941387207794965
unbounded,355,1.4087301587301588,0.9448,0.0016148213523483027,0.98195,0.000941387207794965
unbounded,356,1.4126984126984128,0.94455,0.001618259829261049,0.9818,0.0009452184932596271
unbounded,357,1.4166666666666667,0.9443,0.0016216890885740085,0.9817,0.0009477634198469569
unbounded,358,1.4206349206349207,0.94425,0.0016223738394710383,0.98165,0.0009490331263975979
unbounded,359,1.4246031746031746,0.94395,0.0016264746770239006,0.98155,0.0009515670627969414
unbounded,360,1.4285714285714286,0.9439,0.0016271568762722302,0.98155,0.0009515670627969414
unbounded,361,1.4325396825396826,0.94375,0.0016292012997171348,0.9815,0.0009528313072102523
unbounded,362,1.4365079365079365,0.9435,0.001632601451671534,0.98145,0.0009540937453940245
unbounded,363,1.4404761904761905,0.94335,0.0016346372303970074,0.98145,0.0009540937453940245
unbounded,364,1.4444444444444444,0.94325,0.0016359926268171255,0.9814,0.0009553543845087003
unbounded,365,1.4484126984126984,0.9431,0.0016380230462359185,0.9814,0.0009553543845087003
unbounded,366,1.4523809523809523,0.9426,0.0016447680687562002,0.9812,0.0009603790918173938
unbounded,367,1.4563492063492063,0.9424,0.0016474562209661291,0.9811,0.0009628808337483935
unbounded,368,1.4603174603174602,0.9421,0.001651477974421699,0.9811,0.0009628808337483935
unbounded,369,1.4642857142857142,0.94185,0.0016548198920124213,0.9811,0.0009628808337483935
unbounded,370,1.4682539682539681,0.94175,0.0016561542425148695,0.9811,0.0009628808337483935
unbounded,371,1.4722222222222223,0.94155,0.0016588188192204717,0.98105,0.000964129075902185
unbounded,372,1.4761904761904763,0.94135,0.0016614779189023246,0.98105,0.000964129075902185
unbounded,373,1.4801587301587302,0.9413,0.0016621418411194632,0.98105,0.000964129075902185
unbounded,374,1.4841269841269842,0.94115,0.001664131567815477,0.98105,0.000964129075902185
unbounded,375,1.4880952380952381,0.94105,0.0016654563563780341,0.98105,0.000964129075902185
unbounded,376,1.492063492063492,0.94095,0.001666779791994132,0.98095,0.0009666203365334296
unbounded,377,1.496031746031746,0.94085,0.0016681018778839623,0.98095,0.0009666203365334296
unbounded,378,1.5,0.9408,0.0016687624156841504,0.9808,0.0009703442688036034
unbounded,379,1.503968253968254,0.9406,0.0016714012085672309,0.98065,0.0009740528091433231
unbounded,380,1.507936507936508,0.9405,0.0016727185955802606,0.9806,0.0009752855991964604
unbounded,381,1.5119047619047619,0.9404,0.0016740346471922256,0.98055,0.0009765167049262384
unbounded,382,1.5158730158730158,0.94025,0.0016760062276137278,0.98055,0.0009765167049262384
unbounded,383,1.5198412698412698,0.9402,0.0016766627567880187,0.9804,0.0009801999795959993
unbounded,384,1.5238095238095237,0.9401,0.0016779748210268227,0.9804,0.0009801999795959993
unbounded,385,1.5277777777777777,0.9401,0.0016779748210268227,0.9804,0.0009801999795959993
unbounded,386,1.5317460317460319,0.9398,0.0016819030887658187,0.9803,0.0009826471899924217
unbounded,387,1.5357142857142858,0.9395,0.0016858195336393513,0.9803,0.0009826471899924217
unbounded,388,1.5396825396825398,0.93935,0.0016877733482313314,0.9803,0.0009826471899924217
