date,symbol,assets_lower,assets_central,assets_upper,is_anchor
2016-04-15,UVXY,336932642.8783069,1731768271.4350724,5139904382.72,False
2016-04-18,UVXY,294236476.55026454,1546792291.580898,4488574756.24,False
2016-04-19,UVXY,301191508.1693122,1595117648.1489716,4594673699.92,False
2016-04-20,UVXY,304475828.65608466,1624402723.6556864,4644775978.88,False
2016-04-21,UVXY,315874352.6984127,1697551154.5706809,4818660358.8,False
2016-04-22,UVXY,299645945.5873016,1622040120.5902467,4571096156.88,False
2016-04-25,UVXY,306987367.8518519,1697748589.0636468,4683089486.32,False
2016-04-26,UVXY,294429671.8730159,1639798977.1823232,4491521949.12,False
2016-04-27,UVXY,275882920.8888889,1547279097.290618,4208591432.64,False
2016-04-28,UVXY,308532930.43386245,1742445143.5084116,4706667029.36,False
2016-04-29,UVXY,328818439.32275134,1869849839.5760934,5016122281.76,False
2016-05-02,UVXY,290758960.7407408,1687488434.1930392,4435525284.4,False
2016-05-03,UVXY,316067548.02116406,1846716754.7436178,4821607551.68,False
2016-05-04,UVXY,324374946.8994709,1907923542.3174605,4948336845.52,False
2016-05-05,UVXY,323795360.93121696,1917160259.971071,4939495266.88,False
2016-05-06,UVXY,295009257.84126985,1758242113.4020338,4500363527.76,False
2016-05-09,UVXY,280905999.2804233,1707099473.9958892,4285218447.52,False
2016-05-10,UVXY,253665458.77248678,1551462285.7298684,3869664251.44,False
2016-05-11,UVXY,270087061.2063492,1662447864.5609848,4120175646.2400002,False
2016-05-12,UVXY,263325224.91005293,1631111315.8154857,4017023895.44,False
2016-05-13,UVXY,282644757.1851852,1761820617.7828434,4311743183.440001,False
2016-05-16,UVXY,256949779.25925928,1631760450.235373,3919766530.4,False
2016-05-17,UVXY,279940022.6666667,1788693062.509297,4270482483.12,False
2016-05-18,UVXY,277814874.11640215,1785964298.0560737,4238063361.44,False
2016-05-19,UVXY,280519608.63492066,1814307618.0527596,4279324061.76,False
2016-05-20,UVXY,260813685.71428573,1697042274.8164384,3978710388.0,False
2016-05-23,UVXY,258108951.19576722,1709684474.6306427,3937449687.6800003,False
2016-05-24,UVXY,235698293.75661376,1570443959.1738496,3595575313.6,False
2016-05-25,UVXY,226811308.91005293,1520088561.7940319,3460004441.12,False
2016-05-26,UVXY,221981425.84126985,1496388136.559005,3386324619.12,False
2016-05-27,UVXY,209616925.1851852,1421224946.3988638,3197704274.8,False
2016-05-31,UVXY,209616925.1851852,1453971109.1343684,3197704274.8,False
2016-06-01,UVXY,206139409.37566137,1437900656.5493705,3144654802.96,False
2016-06-02,UVXY,195127275.978836,1368707495.3061218,2976664808.8,False
2016-06-03,UVXY,193002127.42857143,1361338433.5989041,2944245687.12,False
2016-06-06,UVXY,188172244.35978836,1349317976.0861266,2870565865.12,False
2016-06-07,UVXY,189138220.97354499,1363631409.3540556,2885301829.52,False
2016-06-08,UVXY,190297392.91005293,1379420721.738523,2902984986.8,False
2016-06-09,UVXY,197638815.1746032,1440355690.9870112,3014978316.2400002,False
2016-06-10,UVXY,233573145.20634922,1711360689.2272027,3563156191.92,False
2016-06-13,UVXY,303316656.7195767,2257900402.4874396,4627092821.6,False
2016-06-14,UVXY,289986179.44973546,2169993180.4070616,4423736512.88,False
2016-06-15,UVXY,284576710.41269845,2140627705.2213545,4341215112.24,False
2016-06-16,UVXY,269314279.91534394,2036339474.236391,4108386874.7200003,False
2016-06-17,UVXY,268927889.2698413,2043920813.5099423,4102492488.96,False
2016-06-20,UVXY,230868410.6878307,1781708569.3642504,3521895491.6,False
2016-06-21,UVXY,233186754.56084657,1808707258.4694865,3557261806.16,False
2016-06-22,UVXY,249608356.994709,1945829405.898711,3807773200.96,False
2016-06-23,UVXY,200923135.66137567,1574149314.8922231,3065080595.2000003,False
2016-06-24,UVXY,288827007.5132275,2274119712.3441095,4406053355.6,False
2016-06-27,UVXY,284383515.0899471,2272452853.074439,4338267919.36,False
2016-06-28,UVXY,220822253.9047619,1773171452.338578,3368641461.84,False
2016-06-29,UVXY,194934080.65608466,1572906189.923944,2973717615.92,False
2016-06-30,UVXY,182183189.35449737,1477135476.3691864,2779202885.84,False
2016-07-01,UVXY,170977860.63492066,1392960530.1807003,2608265698.8,False
2016-07-05,UVXY,176966915.64021164,1469399106.2600484,2699628678.08,False
2016-07-06,UVXY,167886735.4708995,1400560951.6978333,2561110612.7200003,False
2016-07-07,UVXY,160738508.52910054,1347205927.3845525,2452064476.16,False
2016-07-08,UVXY,141418976.25396827,1190805223.5475192,2157345188.16,False
2016-07-11,UVXY,141612171.57671958,1209023898.772372,2160292381.04,False
2016-07-12,UVXY,135236725.92592594,1159874721.1981735,2063035016.0,False
2016-07-13,UVXY,130986428.82539684,1128537160.4523768,1998196772.64,False
2016-07-14,UVXY,130213647.53439154,1126964588.0899513,1986408001.1200001,False
2016-07-15,UVXY,129247670.92063493,1123652054.6534429,1971672036.72,False
2016-07-18,UVXY,124417787.85185187,1096239391.6152208,1897992214.72,False
2016-07-19,UVXY,123838201.8835979,1095969158.797233,1889150636.08,False
2016-07-20,UVXY,117462756.23280424,1044133890.4548688,1791893271.04,False
2016-07-21,UVXY,123838201.8835979,1105642103.642145,1889150636.08,False
2016-07-22,UVXY,117849146.87830688,1056773683.9304312,1797787656.8,False
2016-07-25,UVXY,116689974.94179896,1060051088.8806692,1780104499.52,False
2016-07-26,UVXY,114487548.26243387,1044514786.9049482,1746506500.688,False
2016-07-27,UVXY,109155357.35449736,1000130156.1153468,1665163977.2,False
2016-07-28,UVXY,105252811.83492064,968483914.6560347,1605630681.024,False
2016-07-29,UVXY,97950028.63492064,905112759.2699666,1494226790.16,False
2016-08-01,UVXY,94395234.6962963,883324237.9427198,1439998441.168,False
2016-08-02,UVXY,101659378.83174604,955270353.1994572,1550812893.456,False
2016-08-03,UVXY,96752217.63386244,912937496.9783821,1475954194.3040001,False
2016-08-04,UVXY,91458665.7904762,866560337.7398753,1395201109.392,False
2016-08-05,UVXY,85121859.20423281,809844238.8529485,1298533182.928,False
2016-08-08,UVXY,81296591.81375661,782975934.3670272,1240178763.904,False
2016-08-09,UVXY,78630496.35978836,760369387.5588211,1199507502.16,False
2016-08-10,UVXY,82378485.62116402,799830311.7187433,1256683044.032,False
2016-08-11,UVXY,81528426.20105821,794760977.1369567,1243715395.3600001,False
2016-08-12,UVXY,79982863.61904763,782818130.626484,1220137852.32,False
2016-08-15,UVXY,77432685.35873017,766931058.990296,1181234906.3040001,False
2016-08-16,UVXY,82880793.46031746,824128667.4922826,1264345745.52,False
2016-08-17,UVXY,78475940.10158731,783393681.9742309,1197149747.856,False
2016-08-18,UVXY,75771205.58306879,759352634.3258828,1155889047.536,False
2016-08-19,UVXY,76312152.48677249,767754169.3258649,1164141187.6,False
2016-08-22,UVXY,76930377.51957673,782987444.4090548,1173572204.816,False
2016-08-23,UVXY,76543986.87407407,782044218.0930728,1167677819.056,False
2016-08-24,UVXY,79866946.42539683,819113833.7390542,1218369536.592,False
2016-08-25,UVXY,79866946.42539683,822233018.9175929,1218369536.592,False
2016-08-26,UVXY,80485171.45820107,831740997.1612201,1227800553.808,False
2016-08-29,UVXY,77239490.03597884,807249544.994612,1178287713.424,False
2016-08-30,UVXY,75925761.84126985,796484700.7993286,1158246801.84,False
2016-08-31,UVXY,76698543.13227513,807586859.2297132,1170035573.3600001,False
2016-09-01,UVXY,75848483.71216932,801598519.435672,1157067924.688,False
2016-09-02,UVXY,70593570.93333334,748819417.577147,1076904278.352,False
2016-09-06,UVXY,66845581.67195768,719505276.7459593,1019728736.48,False
2016-09-07,UVXY,64913628.44444445,701245513.3434155,990256807.6800001,False
2016-09-08,UVXY,65415936.28359789,709226622.2202262,997919509.168,False
2016-09-09,UVXY,86628782.72169313,942595368.1507002,1321521287.392,False
2016-09-12,UVXY,74959785.22751324,824409290.3409286,1143510837.44,False
2016-09-13,UVXY,95168015.98730159,1050376601.061492,1451787212.688,False
2016-09-14,UVXY,94665708.14814815,1048529738.7984982,1444124511.2,False
2016-09-15,UVXY,87440203.07724868,971914058.563234,1333899497.488,False
2016-09-16,UVXY,85315054.52698413,951624598.4531872,1301480375.808,False
2016-09-19,UVXY,80871562.10370371,911536077.9204432,1233694939.568,False
2016-09-20,UVXY,79557833.90899472,899835629.0755739,1213654027.984,False
2016-09-21,UVXY,67231972.31746033,763050204.4530028,1025623122.24,False
2016-09-22,UVXY,62595284.571428575,712870696.8287437,954890493.12,False
2016-09-23,UVXY,63715817.44338625,728120368.949205,971984211.824,False
2016-09-26,UVXY,70632209.9978836,815433872.6585177,1077493716.928,False
2016-09-27,UVXY,63290787.733333334,733150517.9621407,965500387.488,False
2016-09-28,UVXY,61938420.47407408,719903899.3350818,944870037.3280001,False
2016-09-29,UVXY,69550316.1904762,811092452.9751337,1060989436.8000001,False
2016-09-30,UVXY,64334042.47619048,752773070.1980639,981415229.04,False
2016-10-03,UVXY,63561261.18518519,751177862.2392775,969626457.52,False
2016-10-04,UVXY,63329426.7978836,750911319.9375558,966089826.064,False
2016-10-05,UVXY,62363450.18412699,741893107.1783313,951353861.664,False
2016-10-06,UVXY,61165639.18306879,730032421.2515092,933081265.808,False
2016-10-07,UVXY,61397473.570370376,735197306.6057401,936617897.264,False
2016-10-10,UVXY,58692739.051851854,709686454.2336876,895357196.944,False
2016-10-11,UVXY,64990906.57354498,788379295.0767223,991435684.832,False
2016-10-12,UVXY,65338658.154497355,795149519.8651543,996740632.016,False
2016-10-13,UVXY,69434398.9968254,847705054.4367572,1059221121.072,False
2016-10-14,UVXY,67927475.47936508,831960340.8082606,1036233016.608,False
2016-10-17,UVXY,67270611.38201058,831796932.7115748,1026212560.816,False
2016-10-18,UVXY,61899781.409523815,767804435.2835047,944280598.752,False
2016-10-19,UVXY,58963212.503703706,733682050.7513279,899483266.9760001,False
2016-10-20,UVXY,57379010.85714286,716210678.5388962,875316285.36,False
2016-10-21,UVXY,54983388.85502646,688455643.4137311,838771093.648,False
2016-10-24,UVXY,51119482.400000006,646064442.9126137,779827236.048,False
2016-10-25,UVXY,51969541.82010582,658837425.4559095,792794884.72,False
2016-10-26,UVXY,54596998.20952381,694278951.3699151,832876707.888,False
2016-10-27,UVXY,56567590.5015873,721547086.1549742,862938075.264,False
2016-10-28,UVXY,61358834.50582011,785058085.199021,936028458.688,False
2016-10-31,UVXY,64102208.08888889,827668780.1327488,977878597.584,False
2016-11-01,UVXY,67888836.41481481,879211989.661003,1035643578.0320001,False
2016-11-02,UVXY,70786766.25608467,919506942.7700738,1079851471.232,False
2016-11-03,UVXY,78746413.55343916,1025976705.430274,1201275817.888,False
2016-11-04,UVXY,78785052.61798942,1029557060.805434,1201865256.464,False
2016-11-07,UVXY,59117768.76190477,779472987.352715,901841021.28,False
2016-11-08,UVXY,55137945.11322752,729152061.7941475,841128847.952,False
2016-11-09,UVXY,52355932.46560847,694407078.0451124,798689270.48,False
2016-11-10,UVXY,54790193.53227513,728832981.9685856,835823900.768,False
2016-11-11,UVXY,52317293.401058204,697981080.1597694,798099831.904,False
2016-11-14,UVXY,51853624.62645503,697870526.688397,791026568.992,False
2016-11-15,UVXY,47526049.3968254,641484097.9081017,725009448.48,False
2016-11-16,UVXY,47873800.97777778,648047584.2497704,730314395.664,False
2016-11-17,UVXY,44859953.942857146,609002394.9274927,684338186.7360001,False
2016-11-18,UVXY,44512202.36190476,606019859.9301261,679033239.552,False
2016-11-21,UVXY,40571017.77777778,557115326.7346119,618910504.8000001,False
2016-11-22,UVXY,41189242.81058201,567213339.5233811,628341522.016,False
2016-11-23,UVXY,41305160.00423281,570422788.2196949,630109837.744,False
2016-11-25,UVXY,40841491.22962963,567209649.0071151,623036574.832,False
2016-11-28,UVXY,41536994.391534396,581735501.5455592,633646469.2,False
2016-11-29,UVXY,40918769.35873016,574675185.7884291,624215451.984,False
2016-11-30,UVXY,40957408.423280425,576817426.2747902,624804890.5600001,False
2016-12-01,UVXY,44164450.78095239,623708151.529577,673728292.368,False
2016-12-02,UVXY,44203089.845502645,625980169.4350742,674317730.944,False
2016-12-05,UVXY,38368591.0984127,547850593.990631,585312505.968,False
2016-12-06,UVXY,35586578.450793654,509517113.69850695,542872928.496,False
2016-12-07,UVXY,35818412.83809524,514235323.28454846,546409559.952,False
2016-12-08,UVXY,35972969.096296296,517859161.94500417,548767314.256,False
2016-12-09,UVXY,35316104.9989418,509782349.3605309,538746858.464,False
2016-12-12,UVXY,35741134.70899471,520105170.83934766,545230682.8,False
2016-12-13,UVXY,36436637.870899476,531649160.81717616,555840577.168,False
2016-12-14,UVXY,36204803.48359788,529680421.66911113,552303945.712,False
2016-12-15,UVXY,35084270.611640215,514657105.5122592,535210227.008,False
2016-12-16,UVXY,34195572.12698413,502956137.1658569,521653139.76,False
2016-12-19,UVXY,31799950.124867726,471446611.12428916,485107948.04800004,False
2016-12-20,UVXY,30563500.059259262,454309409.13499343,466245913.616,False
2016-12-21,UVXY,29636162.510052912,441682486.3466917,452099387.792,False
2016-12-22,UVXY,30486221.93015873,455541977.515313,465067036.464,False
2016-12-23,UVXY,30254387.542857144,453259358.0977096,461530405.008,False
2016-12-27,UVXY,29481606.251851853,446287441.48331934,449741633.48800004,False
2016-12-28,UVXY,31529476.673015874,478519125.1319288,480981878.01600003,False
2016-12-29,UVXY,32379536.093121696,492684951.3713017,493949526.688,False
2016-12-30,UVXY,515758754.0,515758754.0,515758754.0,True
2017-01-03,UVXY,442078932.0,500835855.5658641,5788958976.493634,False
2017-01-04,UVXY,396692161.648,462597844.2477109,5194625854.906955,False
2017-01-05,UVXY,393744968.768,472244218.65199447,5156032795.0636635,False
2017-01-06,UVXY,383724512.976,472976279.87254757,5024816391.596475,False
2017-01-09,UVXY,381956197.248,508871152.15026647,5001660555.6905,False
2017-01-10,UVXY,376061811.48800004,513513841.3497448,4924474436.003918,False
2017-01-11,UVXY,360736408.512,504573357.4012354,4723790524.818806,False
2017-01-12,UVXY,359793306.7904,515209286.75034827,4711440745.668952,False
2017-01-13,UVXY,361090071.6576,529064364.74769235,4728421692.0,False
2017-01-17,UVXY,358378654.208,572723911.3762722,4692916076.944173,False
2017-01-18,UVXY,355903012.18880004,580593405.0329021,4660497906.675808,False
2017-01-19,UVXY,363212050.5312,604585492.5397698,4756208695.08717,False
2017-01-20,UVXY,334801111.168,568418639.2658757,4384171598.197845,False
2017-01-23,UVXY,329496163.984,592257126.1705443,4314704090.479922,False
2017-01-24,UVXY,298727470.3168,546877544.1766328,3911792545.715965,False
2017-01-25,UVXY,284109393.632,529556649.007803,3720370968.8932424,False
2017-01-26,UVXY,287763912.8032,545930083.5668937,3768226363.0989227,False
2017-01-27,UVXY,280926425.3216,542292889.8555145,3678690464.262488,False
2017-01-30,UVXY,297077042.304,603083100.2350203,3890180432.203722,False
2017-01-31,UVXY,293776186.2784,606143660.4674845,3846956205.1792364,False
2017-02-01,UVXY,284580944.4928,596627214.1663911,3726545858.4681687,False
2017-02-02,UVXY,288471239.0944,614368474.2165841,3777488697.461313,False
2017-02-03,UVXY,277389793.8656,599984889.8833826,3632378792.450539,False
2017-02-06,UVXY,276682467.5744,626035466.5840771,3623116458.088149,False
2017-02-07,UVXY,280808537.6064,644701916.6345097,3677146741.8687563,False
2017-02-08,UVXY,278450783.3024,648541059.2025894,3646272293.9941235,False
2017-02-09,UVXY,267015674.928,630779788.7242647,3496531221.802155,False
2017-02-10,UVXY,258291984.0032,618753958.6950631,3382295764.6660137,False
2017-02-13,UVXY,242023479.30560002,603907371.547757,3169262074.331048,False
2017-02-14,UVXY,221039466.0,558891776.5037187,2894479488.246817,False
2017-02-15,UVXY,233535563.8112,598247622.640994,3058114061.9823704,False
2017-02-16,UVXY,237072195.2672,615184749.7982488,3104425733.7943196,False
2017-02-17,UVXY,238722623.28,627399672.6681911,3126037847.3065624,False
2017-02-21,UVXY,243909682.7488,673450213.9129307,3193961632.6307545,False
2017-02-22,UVXY,246031661.62240002,687484179.7574502,3221748635.7179236,False
2017-02-23,UVXY,258999310.2944,732325500.8998126,3391558099.0284038,False
2017-02-24,UVXY,252751261.3888,723057346.1229273,3309740812.160627,False
2017-02-27,UVXY,249921956.224,739876356.1985523,3272691474.7110677,False
2017-02-28,UVXY,262889604.896,787001363.1035079,3442500938.021548,False
2017-03-01,UVXY,251572384.23680001,761480635.4543197,3294303588.2233105,False
2017-03-02,UVXY,252633373.67360002,773086534.1070733,3308197089.7668953,False
2017-03-03,UVXY,237307970.6976,734074256.6775547,3107513178.581783,False
2017-03-06,UVXY,228702167.488,730251267.0462161,2994821443.8393736,False
2017-03-07,UVXY,228702167.488,737850495.827401,2994821443.8393736,False
2017-03-08,UVXY,231767248.0832,755440287.9280827,3034958226.076396,False
2017-03-09,UVXY,229763156.9248,756542479.4621981,3008714945.382958,False
2017-03-10,UVXY,222807781.72800002,741043847.5789214,2917635324.1527915,False
2017-03-13,UVXY,213966203.088,732966108.9452777,2801856144.622919,False
2017-03-14,UVXY,221864680.00640002,767395295.4177842,2905285545.0029383,False
2017-03-15,UVXY,205360399.8784,717133204.1370764,2689164409.8805094,False
2017-03-16,UVXY,196872484.384,694034400.3159649,2578016397.5318317,False
2017-03-17,UVXY,192392751.2064,684634754.0717832,2519354946.5700297,False
2017-03-20,UVXY,192746414.352,705106787.846335,2523986113.7512245,False
2017-03-21,UVXY,207010827.8912,764167479.9121499,2710776523.392752,False
2017-03-22,UVXY,209014919.0496,778510525.0193813,2737019804.08619,False
2017-03-23,UVXY,223632995.7344,840388753.8923246,2928441380.908913,False
2017-03-24,UVXY,214791417.09440002,814300059.6216247,2812662201.3790402,False
2017-03-27,UVXY,206421389.3152,803144953.6654028,2703057911.424094,False
2017-03-28,UVXY,184258498.8576,723035985.1871476,2412838101.402547,False
2017-03-29,UVXY,182608070.8448,722627286.8257061,2391225987.8903036,False
2017-03-30,UVXY,184376386.5728,735751357.3148688,2414381823.7962785,False
2017-03-31,UVXY,190624435.4784,767018104.2748138,2496199110.664055,False
2017-04-03,UVXY,192392751.2064,793311559.8992054,2519354946.5700297,False
2017-04-04,UVXY,187795130.3136,780593732.169603,2459149773.2144957,False
2017-04-05,UVXY,199701789.5488,836720852.0804724,2615065734.981391,False
2017-04-06,UVXY,192156975.776,811494121.442585,2516267501.782566,False
2017-04-07,UVXY,206303501.6,878090994.3697131,2701514189.0303626,False
2017-04-10,UVXY,221039466.0,962845626.0190344,2894479488.246817,False
2017-04-11,UVXY,241080377.584,1058154156.6909064,3156912295.1811953,False
2017-04-12,UVXY,243556019.60320002,1077113074.33445,3189330465.4495597,False
2017-04-13,UVXY,252987036.8192,1127227385.4274542,3312828256.94809,False
2017-04-17,UVXY,227051739.4752,1041845749.9477508,2973209330.3271303,False
2017-04-18,UVXY,223515108.0192,1033044498.1402493,2926897658.5151815,False
2017-04-19,UVXY,234007114.672,1089312065.379095,3064288951.5572968,False
2017-04-20,UVXY,221982567.7216,1040713292.0730636,2906829267.3966703,False
2017-04-21,UVXY,223868771.16480002,1056994941.7899005,2931528825.6963763,False
2017-04-24,UVXY,176006358.7936,848557691.5696691,2304777533.841332,False
2017-04-25,UVXY,167636331.0144,813774468.0834944,2195173243.886386,False
2017-04-26,UVXY,170819299.3248,834901800.8509095,2236853748.5171404,False
2017-04-27,UVXY,167400555.584,823754563.0970794,2192085799.0989227,False
2017-04-28,UVXY,167164780.1536,828148833.2436694,2188998354.3114595,False
2017-05-01,UVXY,154432906.912,780468341.8650936,2022276335.7884429,False
2017-05-02,UVXY,155258120.9184,789797641.2755929,2033082392.5445642,False
2017-05-03,UVXY,161388282.1088,826344303.2319218,2113355957.0186093,False
2017-05-04,UVXY,153489805.1904,791002425.8800256,2009926556.6385899,False
2017-05-05,UVXY,155022345.488,804051323.196535,2029994947.757101,False
2017-05-08,UVXY,147241756.2848,778373375.0751727,1928109269.770813,False
2017-05-09,UVXY,146534429.9936,779503181.9274654,1918846935.4084232,False
2017-05-10,UVXY,147477531.7152,789420424.4416918,1931196714.5582764,False
2017-05-11,UVXY,146652317.70880002,789876111.3690276,1920390657.8021548,False
2017-05-12,UVXY,146298654.5632,792832421.5843046,1915759490.62096,False
2017-05-15,UVXY,139814830.2272,771631946.4591745,1830854758.96572,False
2017-05-16,UVXY,137103412.7776,761223372.0224464,1795349143.9098923,False
2017-05-17,UVXY,186852028.592,1043645488.0294304,2446799994.0646424,False
2017-05-18,UVXY,178364113.0976,1002163601.3886788,2335651981.715965,False
2017-05-19,UVXY,152664591.18400002,862839940.6834109,1999120499.8824682,False
2017-05-22,UVXY,138400177.6448,796015500.4504266,1812330090.2409403,False
2017-05-23,UVXY,137928626.784,797886392.2757856,1806155200.6660137,False
2017-05-24,UVXY,130973251.5872,762003025.043392,1715075579.4358473,False
2017-05-25,UVXY,133566781.3216,781530300.1494739,1749037472.0979433,False
2017-05-26,UVXY,129087048.14400001,759607594.9292878,1690376021.136141,False
2017-05-30,UVXY,127200844.7008,765414631.3449782,1665676462.836435,False
2017-05-31,UVXY,129558599.0048,783907036.8601645,1696550910.7110677,False
2017-06-01,UVXY,123428437.8144,750917127.3436892,1616277346.2370226,False
2017-06-02,UVXY,123899988.6752,757902862.4638247,1622452235.8119493,False
2017-06-05,UVXY,124725202.6816,775383705.7370282,1633258292.5680707,False
2017-06-06,UVXY,130619588.44160001,816367726.2505623,1710444412.2546525,False
2017-06-07,UVXY,127908170.992,803671548.9230032,1674938797.198825,False
2017-06-08,UVXY,122013785.23200001,770690221.3991398,1597752677.512243,False
2017-06-09,UVXY,125432528.9728,796452264.607919,1642520626.9304605,False
2017-06-12,UVXY,128497609.568,828723453.3435912,1682657409.1674829,False
2017-06-13,UVXY,119538143.2128,774912868.6664482,1565334507.2438786,False
2017-06-14,UVXY,118477153.77600001,771971657.6755406,1551441005.700294,False
2017-06-15,UVXY,121542234.3712,795981622.9578524,1591577787.9373164,False
2017-06-16,UVXY,119184480.0672,784500876.9881924,1560703340.0626838,False
2017-06-19,UVXY,111639666.2944,745967661.7267557,1461905106.863859,False
2017-06-20,UVXY,118005602.9152,792425405.8606638,1545266116.1253674,False
2017-06-21,UVXY,115529960.896,779639882.3197734,1512847945.857003,False
2017-06-22,UVXY,113525869.7376,769887711.5071548,1486604665.1635652,False
2017-06-23,UVXY,111050227.7184,756788817.7072465,1454186494.895201,False
2017-06-26,UVXY,106452606.8256,736068296.9879735,1393981321.5396671,False
2017-06-27,UVXY,113525869.7376,788748683.9717972,1486604665.1635652,False
2017-06-28,UVXY,106806269.9712,745611542.9792746,1398612488.720862,False
2017-06-29,UVXY,117769827.4848,826061038.3018656,1542178671.3379042,False
2017-06-30,UVXY,114822634.6048,809204123.0497066,1503585611.4946132,False
2017-07-03,UVXY,117887715.2,842556439.1789907,1543722393.7316358,False
2017-07-05,UVXY,117416164.3392,846989132.8718215,1537547504.1567092,False
2017-07-06,UVXY,129087048.14400001,935467067.161919,1690376021.136141,False
2017-07-07,UVXY,120363357.2192,876247676.1246154,1576140564.0,False
2017-07-10,UVXY,114586859.1744,845616999.4114549,1500498166.70715,False
2017-07-11,UVXY,113643757.4528,842433300.3378766,1488148387.5572968,False
2017-07-12,UVXY,107159933.1168,797929829.3265249,1403243655.902057,False
2017-07-13,UVXY,104920066.528,784737672.1850477,1373912930.421156,False
2017-07-14,UVXY,100911884.2112,758111991.4236279,1321426369.0342803,False
2017-07-17,UVXY,95665880.8848,728237044.3025365,1252730722.5132225,False
2017-07-18,UVXY,93308126.5808,713389526.6125525,1221856274.6385896,False
2017-07-19,UVXY,91068259.992,699290554.2840424,1192525549.1576886,False
2017-07-20,UVXY,89653607.4096,691406764.4170407,1174000880.432909,False
2017-07-21,UVXY,87796875.8952,680004970.669366,1149687252.7316358,False
2017-07-24,UVXY,84584435.656,663555574.8328364,1107620817.5024486,False
2017-07-25,UVXY,85586481.2352,674260347.0568793,1120742457.8491676,False
2017-07-26,UVXY,85792784.7368,678736320.3375988,1123443972.038198,False
2017-07-27,UVXY,87119021.5328,692123394.9775518,1140810848.9676788,False
2017-07-28,UVXY,88975753.04720001,709830785.9059031,1165124476.668952,False
2017-07-31,UVXY,87767403.9664,708939724.2123588,1149301322.1332028,False
2017-08-01,UVXY,85350705.8048,692254886.4448482,1117655013.0617044,False
2017-08-02,UVXY,86293807.5264,702771449.5794462,1130004792.2115574,False
2017-08-03,UVXY,88474730.2576,723472554.6186067,1158563656.4955926,False
2017-08-04,UVXY,87796875.8952,720846908.2399982,1149687252.7316358,False
2017-08-07,UVXY,85586481.2352,711230203.364521,1120742457.8491676,False
2017-08-08,UVXY,90508293.3448,755138213.5421313,1185192867.7874634,False
2017-08-09,UVXY,95194330.024,797398323.559642,1246555832.9382958,False
2017-08-10,UVXY,120628604.5784,1014457532.221454,1579613939.3858962,False
2017-08-11,UVXY,126994541.1992,1072213253.4750183,1662974948.6474047,False
2017-08-14,UVXY,93396542.3672,797855822.4857117,1223014066.4338884,False
2017-08-15,UVXY,92040833.6424,789332748.3679358,1205261258.9059746,False
2017-08-16,UVXY,90979844.20560001,783256855.5047892,1191367757.3623898,False
2017-08-17,UVXY,121276987.01200001,1048118492.1605347,1588104412.5514202,False
2017-08-18,UVXY,114852106.5336,996408671.4078639,1503971542.0930462,False
2017-08-21,UVXY,105715808.6056,927684039.4455429,1384333056.5788443,False
2017-08-22,UVXY,90243045.9856,794905037.490414,1181719492.4015672,False
2017-08-23,UVXY,91628226.6392,810150976.4132013,1199858230.5279138,False
2017-08-24,UVXY,96491094.8912,856353257.5220244,1263536779.2693439,False
2017-08-25,UVXY,91009316.1344,810726790.0209072,1191753687.9608228,False
2017-08-28,UVXY,89594663.552,807055871.573578,1173229019.2360432,False
2017-08-29,UVXY,91922945.9272,831083085.8216516,1203717536.512243,False
2017-08-30,UVXY,90803012.6328,823974842.7338308,1189052173.7717924,False
2017-08-31,UVXY,85881200.5232,782166413.2916406,1124601763.8334966,False
2017-09-01,UVXY,85291761.9472,779632120.5456105,1116883151.8648384,False
2017-09-05,UVXY,94604891.448,877335248.7306587,1238837220.9696376,False
2017-09-06,UVXY,90331461.772,840706339.8110563,1182877284.1968658,False
2017-09-07,UVXY,89624135.4808,837101317.9059997,1173614949.834476,False
2017-09-08,UVXY,93809149.3704,879306957.7530109,1228417094.8119493,False
2017-09-11,UVXY,83140311.1448,787591757.0068363,1088710218.1792362,False
2017-09-12,UVXY,78984769.184,750850604.5184674,1034294003.8001959,False
2017-09-13,UVXY,73355630.7832,699775923.5856498,960581259.4995103,False
2017-09-14,UVXY,75448137.728,722244352.341032,987982331.9882469,False
2017-09-15,UVXY,72766192.2072,698988670.0336447,952862647.5308522,False
2017-09-18,UVXY,66341311.7288,643884657.6629858,868729777.072478,False
2017-09-19,UVXY,66547615.2304,648098183.3517777,871431291.2615083,False
2017-09-20,UVXY,66636031.0168,651173409.4194425,872589083.0568072,False
2017-09-21,UVXY,66547615.2304,652520621.1321685,871431291.2615083,False
2017-09-22,UVXY,67402301.1656,663140707.7640151,882623278.6160628,False
2017-09-25,UVXY,67343357.308,669273764.3681978,881851417.419197,False
2017-09-26,UVXY,65899232.7968,657111397.7165247,862940818.0959843,False
2017-09-27,UVXY,64956131.0752,649865636.6604263,850591038.9461313,False
2017-09-28,UVXY,63217287.276,634569612.0304626,827821133.6385896,False
2017-09-29,UVXY,60712173.328,611440817.9108442,795017032.7717924,False
2017-10-02,UVXY,58295475.1664,592912971.3074844,763370723.7002939,False
2017-10-03,UVXY,57794452.3768,589737529.2135781,756809903.5269344,False
2017-10-04,UVXY,58207059.38,595881874.1106281,762212931.9049952,False
2017-10-05,UVXY,54257820.9208,557255278.6449146,710498231.7149854,False
2017-10-06,UVXY,54287292.8496,559361807.8217679,710884162.3134183,False
2017-10-09,UVXY,56527159.4384,588075585.6052274,740214887.7943194,False
