date,har_forecast,realised_next_h,trailing_rv,rv_proxy
2012-05-14,0.0001585924871432162,0.0001318765376856653,8.590530878725477e-05,0.00020437871906812401
2012-05-15,0.00014003850645708115,0.00013229372231695133,8.626188971845298e-05,7.539143590374565e-05
2012-05-16,0.0001306346536365802,0.000129538552399695,8.699157259451056e-05,8.054963889254196e-05
2012-05-17,0.00011070882528097038,0.00013092808202929177,8.661602449810726e-05,2.815836588815287e-05
2012-05-18,0.00011031565922303809,0.00013339403449061382,8.510383342391394e-05,6.0476338866169915e-05
2012-05-21,9.341355787692216e-05,0.00013663600724678947,8.492864307216487e-05,4.07283738802825e-05
2012-05-22,0.00010515396659453444,0.00013374037772192552,8.364529807133933e-05,0.00010842292324832753
2012-05-23,0.00012192699533386987,0.00012547652574748422,9.38951141783632e-05,0.00023291394480572922
2012-05-24,0.00012707206298663448,0.00012831533754800175,9.331783414442756e-05,8.816857300882408e-05
2012-05-25,0.00010799780927320368,0.000130314860314045,9.364463614158202e-05,2.8781854882780337e-05
2012-05-29,0.00016197587474638567,0.00011580378483261515,0.00010911188036635308,0.00036144317755448086
2012-05-30,0.00016928837885035554,0.00011228779965338278,0.00011842628925279718,0.00021338547613127353
2012-05-31,0.00016236945491980437,0.00012301396931117491,0.00012014223780481955,0.00013201276837244391
2012-06-01,0.00022092987175114135,9.438664690595552e-05,0.00014887414316710042,0.0006616011335570447
2012-06-04,0.0002092395924614224,9.072766569812564e-05,0.0001519965990581022,9.037918308889261e-05
2012-06-05,0.00015589989263220478,9.324838223507687e-05,0.0001471180663656411,2.5450581887711357e-05
2012-06-06,0.0001490563944065654,9.61094184715143e-05,0.00014807097621968922,6.022865373174774e-05
2012-06-07,0.00016667456495031462,8.980202264645878e-05,0.00014790994501361537,0.00015882889755393216
2012-06-08,0.00012426825771156996,9.253617931882426e-05,0.00013962189207836228,5.2796320633442506e-05
2012-06-11,0.0001290228684396934,9.0037953485961e-05,0.00014090624358898153,9.840835274761672e-05
2012-06-12,0.000138329985654765,9.145857813294598e-05,0.0001371880903265454,7.844518315418904e-05
2012-06-13,0.0001433399062948188,8.820384911698267e-05,0.0001318765376856654,9.283611360964451e-05
2012-06-14,0.00013343730936318153,8.559526286528677e-05,0.00013229372231695125,8.415231316074829e-05
2012-06-15,0.00011104061343776759,9.24292117881801e-05,0.00012953855239969495,2.269107063015966e-05
2012-06-18,0.00011354173843611524,9.134394799873307e-05,0.00013092808202929185,5.733848810968822e-05
2012-06-19,0.00012582488814664116,8.736919515702269e-05,0.00013339403449061377,0.0001122613405539292
2012-06-20,0.00012842640307120543,8.433316635808262e-05,0.0001366360072467895,0.00010880980175997324
2012-06-21,0.00011599504703775163,0.00010090703277660494,0.00013374037772192563,4.76147032261861e-05
2012-06-22,0.00012539327111333638,0.00010348444989049966,0.00012547652574748417,5.9373053342458586e-05
2012-06-25,0.00014345647007653147,9.902571788542639e-05,0.00012831533754800186,0.00014778362081969542
2012-06-26,0.0001305876748387655,0.00010730710817356884,0.00013031486031404502,7.07718329696872e-05
2012-06-27,0.000123851323291537,0.00011287990539353466,0.00011580378483261523,5.671059244445498e-05
2012-06-28,0.00014114391638896876,0.00010788724377937938,0.00011228779965338271,0.000139549787367391
2012-06-29,0.0001749472587573056,9.205871754558974e-05,0.0001230139693111749,0.0003572623311860792
2012-07-02,0.0001410961021148406,9.232929672025683e-05,9.438664690595555e-05,6.0427363047439275e-05
2012-07-03,0.00010366754737089635,9.947347557329205e-05,9.072766569812564e-05,1.354057772446418e-05
2012-07-05,0.00012088061247837852,0.00011836650610383114,9.324838223507694e-05,7.83856291636886e-05
2012-07-06,0.0001270510174365241,0.0001135977076023056,9.610941847151438e-05,0.00012031041469693408
2012-07-09,9.182655216684644e-05,0.00011428003954708361,8.980202264645872e-05,2.6373585227763233e-05
2012-07-10,0.00010623840577305944,0.00010994306142662784,9.253617931882426e-05,0.00011021361075311868
2012-07-11,0.00010873741704590096,0.0001084119132506917,9.003795348596105e-05,4.5945610257489115e-05
2012-07-12,0.00011902718658563465,0.00010471834657205917,9.1458578132946e-05,0.00010827830074087324
2012-07-13,9.245964985612292e-05,0.00010471929447395895,8.820384911698274e-05,2.4486804274416037e-05
2012-07-16,9.250400502039791e-05,0.00010502420643382517,8.55952628652867e-05,2.9372001875131573e-05
2012-07-17,0.00011004521893910467,9.756667120456158e-05,9.242921178818006e-05,0.0001662039980109201
2012-07-18,9.646850131788107e-05,9.741850130385067e-05,9.134394799873299e-05,3.4547948531299715e-05
2012-07-19,8.50716810201368e-05,9.648252638486265e-05,8.736919515702267e-05,2.87915308780126e-05
2012-07-20,9.05572731757868e-05,9.500234146232735e-05,8.433316635808263e-05,4.5053196982232274e-05
2012-07-23,0.00013269855020819711,7.896168009901357e-05,0.00010090703277660497,0.0003956658980151555
2012-07-24,0.00011930438810583014,7.480870213798838e-05,0.00010348444989049958,0.00011349881273424539
2012-07-25,0.00011615119941579352,7.308509943527403e-05,9.902571788542635e-05,5.4150248713157655e-05
2012-07-26,0.00015392310394138023,6.316798102049338e-05,0.0001073071081735688,0.0002446810290206782
2012-07-27,0.0001687477681902149,5.5741313748297756e-05,0.00011287990539353471,0.00017373933406373914
2012-07-30,0.0001236555706894606,5.530350031275149e-05,0.00010788724377937942,3.470389347013034e-05
2012-07-31,0.0001042994092811612,5.4859225774952896e-05,9.205871754558979e-05,2.4863280276496956e-05
2012-08-01,0.00011036232969285345,5.315729908774977e-05,9.232929672025681e-05,6.610952571544635e-05
2012-08-02,0.0001167037401242294,4.952260594226518e-05,9.947347557329201e-05,0.00016356833363820366
2012-08-03,0.00014550012903390562,2.933577183074476e-05,0.00011836650610383118,0.00047513927030501044
2012-08-06,0.00010766742184033066,2.9201434315121702e-05,0.00011359770760230556,2.0165646164896506e-05
2012-08-07,0.00011536591551134708,2.9079874602633555e-05,0.00011428003954708354,4.070255606810095e-05
2012-08-08,9.882343991170838e-05,2.8487490578050317e-05,0.00010994306142662785,1.913707022354958e-05
2012-08-09,7.714380782218166e-05,2.849265955319016e-05,0.00010841191325069175,1.3791498562830523e-05
2012-08-10,6.623920186611619e-05,2.7893820126416308e-05,0.00010471834657205919,3.071340048958949e-05
2012-08-13,6.429499360395121e-05,2.786351590579426e-05,0.00010471929447395904,2.4506710214313174e-05
2012-08-14,6.596048086610321e-05,3.1081438695281236e-05,0.0001050242064338251,3.577515303231875e-05
2012-08-15,5.5629387437002896e-05,3.3277095021377634e-05,9.756667120456154e-05,9.595758196385125e-06
2012-08-16,6.266548835192468e-05,3.269335788490912e-05,9.741850130385069e-05,3.1436380616371925e-05
