,cm30,cm60,cm90,cm120,cm150,cm180,n_contracts
2022-12-30,23.666642857142858,24.844374285714288,25.50047142857143,25.99132857142857,26.24937142857143,26.454775,9
2023-01-03,23.603775,24.455285714285715,25.06432857142857,25.53015,25.797377142857144,26.077175,9
2023-01-04,22.957971428571426,23.821585714285714,24.48640357142857,24.998010714285716,25.30174,25.641485714285714,9
2023-01-05,23.188860714285713,23.957594285714286,24.580750000000002,25.072957142857142,25.33820857142857,25.671589285714283,9
2023-01-06,22.679835714285712,23.377942857142855,23.994496428571427,24.480007142857144,24.77606857142857,25.154,9
2023-01-09,22.8735,23.49522,24.043242857142857,24.493100000000002,24.73875142857143,25.1421,9
2023-01-10,21.95887142857143,22.757471428571428,23.448292857142857,23.931024999999998,24.160351428571428,24.597035714285713,9
2023-01-11,22.143482142857145,22.88157142857143,23.49222857142857,23.945607142857142,24.17956857142857,24.629660714285713,9
2023-01-12,21.047428571428572,22.03029142857143,22.862425,23.419642857142858,23.748214285714287,24.242142857142856,9
2023-01-13,20.59960357142857,21.594388571428574,22.439992857142858,22.950614285714288,23.261768571428572,23.785275,9
2023-01-17,20.97020285714286,21.720288571428572,22.498342857142855,23.0235,23.380928571428573,23.996839285714287,9
2023-01-18,21.7384,22.5034,23.277367857142856,23.69034,23.96454,24.55675714285714,8
2023-01-19,21.818574285714288,22.553317142857143,23.2524,23.623985714285713,23.96427142857143,24.53029642857143,8
2023-01-20,21.194114285714285,22.00497142857143,22.719925,23.084242857142858,23.426671428571428,24.0456,8
2023-01-23,20.97322,21.892664285714286,22.532114285714286,22.859645714285715,23.172975,23.761253571428572,9
2023-01-24,20.19068,21.080557142857145,21.80389642857143,22.21616,22.60135,23.22377142857143,9
2023-01-25,20.23982,21.153714285714287,21.830985714285713,22.18061714285714,22.514682142857144,23.07475357142857,9
2023-01-26,20.001957142857144,20.951260714285713,21.592525000000002,21.958591428571427,22.33477142857143,22.861378571428574,9
2023-01-27,19.67721142857143,20.61950714285714,21.299071428571427,21.66812857142857,22.063539285714285,22.567275,9
2023-01-30,20.37846,21.058017857142858,21.546089285714285,21.83,22.194971428571428,22.601757142857142,9
2023-01-31,19.934942857142858,20.701778571428573,21.24994285714286,21.58556,21.984682142857142,22.421689285714287,9
2023-02-01,19.301594285714284,20.248657142857144,20.88769642857143,21.278628571428573,21.7338,22.20377142857143,9
2023-02-02,19.808414285714285,20.669842857142857,21.2683,21.61071142857143,22.0441,22.440060714285714,9
2023-02-03,19.95974,20.922325,21.565932142857143,21.900882857142857,22.294714285714285,22.627699999999997,9
2023-02-06,20.57496,21.324285714285715,21.788535714285715,22.0553,22.458060714285715,22.744139285714287,9
2023-02-07,19.92872,20.776975,21.357139285714286,21.72258,22.201471428571427,22.502457142857143,9
2023-02-08,20.774271428571428,21.605657142857144,22.10194285714286,22.34082857142857,22.743514285714284,22.981214285714284,9
2023-02-09,21.479145714285714,22.199764285714284,22.53855,22.730408571428573,23.12269285714286,23.332942857142857,9
2023-02-10,21.729542857142857,22.549985714285715,22.977921428571427,23.136342857142857,23.492439285714287,23.646124999999998,9
2023-02-13,20.9816,21.82257857142857,22.20847142857143,22.529934285714287,22.98314285714286,23.142357142857144,9
2023-02-14,20.121934285714286,21.18801428571429,21.719942857142858,22.07734,22.604032142857143,22.71660357142857,9
2023-02-15,,20.991139285714286,21.581217857142857,21.92577142857143,22.44794285714286,22.546357142857143,8
2023-02-16,,21.848107142857142,22.2007,22.456042857142858,22.99136785714286,23.046932142857145,8
2023-02-17,,21.923585714285714,22.25827142857143,22.515414285714286,23.038407142857142,23.0556,8
2023-02-21,22.913414285714286,23.254160714285714,23.336314285714288,23.4162,23.831835714285713,23.799565714285713,9
2023-02-22,22.246985714285714,22.742171428571428,22.926662857142855,23.07872142857143,23.515392857142857,23.508142857142857,9
2023-02-23,21.455989285714285,22.19557857142857,22.46156,22.735264285714283,23.14282857142857,23.162319999999998,9
2023-02-24,22.288457142857144,22.9389,23.135017142857144,23.306160714285717,23.697589285714287,23.740000000000002,9
2023-02-27,21.561275000000002,22.340257142857144,22.61697714285714,22.90657142857143,23.269485714285715,23.34572857142857,9
2023-02-28,21.054585714285714,21.89419285714286,22.27643142857143,22.64245,23.01177142857143,23.120485714285714,9
2023-03-01,21.35925357142857,22.205585714285714,22.559228571428573,22.90714285714286,23.28214285714286,23.387142857142855,9
2023-03-02,20.575542857142857,21.459257142857144,21.901159999999997,22.320092857142857,22.696289285714286,22.871794285714284,9
2023-03-03,19.976467857142858,20.98370357142857,21.50832857142857,21.996042857142857,22.376742857142858,22.560959999999998,9
2023-03-06,19.79155,20.683185714285713,21.16789142857143,21.67574642857143,22.03065714285714,22.280017142857144,9
2023-03-07,20.313724999999998,21.13100357142857,21.542525714285713,22.0046,22.308171428571427,22.538374285714287,9
2023-03-08,19.959657142857143,20.804585714285714,21.28627142857143,21.797642857142858,22.10805714285714,22.375862857142856,9
2023-03-09,22.1789,22.533546428571427,22.67262,22.9719,23.148342857142858,23.35562857142857,9
2023-03-10,24.569085714285716,24.5838,24.376994285714286,24.453539285714285,24.439910714285716,24.53152,9
2023-03-13,25.493075,25.22600357142857,25.01777142857143,25.106771428571427,24.94460714285714,24.965482857142856,9
2023-03-14,23.864028571428573,23.991614285714288,24.07168857142857,24.2665,24.130764285714285,24.203942857142856,9
2023-03-15,25.861939285714286,25.556617857142857,25.50898,25.701192857142857,25.499828571428573,25.552188571428573,9
2023-03-16,23.47415714285714,23.805307142857142,24.04434,24.37832142857143,24.229178571428573,24.38328,9
2023-03-17,26.091432142857144,25.957107142857144,25.901297142857143,26.019428571428573,25.724342857142858,25.7696,9
2023-03-20,24.942,25.075911428571427,25.274082857142858,25.587910714285716,25.454591428571426,25.541334285714285,9
2023-03-21,22.788885714285716,23.34373142857143,23.766045714285713,24.2758,24.23366,24.446060000000003,9
2023-03-22,23.51505,23.745237142857142,24.00426571428571,24.399571428571427,24.33268,24.53548,8
2023-03-23,24.252882142857143,24.527271428571428,24.7095,25.04,24.914162857142856,25.033134285714283,8
2023-03-24,23.329085714285714,24.043171428571426,24.464285714285715,24.835653571428573,24.73522857142857,24.85,8
2023-03-27,22.475375,23.241474285714286,23.723357142857143,24.14327142857143,24.17196857142857,24.35847857142857,9
2023-03-28,21.98892857142857,22.909499999999998,23.49925,23.957825,24.051002857142855,24.22677142857143,9
2023-03-29,21.322528571428574,22.411194285714288,23.103928571428572,23.56342857142857,23.674114285714285,23.861542857142858,9
2023-03-30,21.303057142857142,22.447145714285714,23.162175,23.67987857142857,23.82772857142857,24.01597857142857,9
2023-03-31,21.300175,22.436674285714286,23.139885714285715,23.631564285714287,23.79908,24.005675,9
2023-04-03,20.8804,21.98467142857143,22.754932142857143,23.244296428571428,23.521957142857143,23.762742857142857,9
2023-04-04,21.3497,22.501297142857144,23.318514285714286,23.796599999999998,24.074274285714285,24.31314642857143,9
2023-04-05,21.233428571428572,22.437002857142858,23.328364285714287,23.84522142857143,24.161654285714285,24.41722857142857,9
2023-04-06,20.9012,22.17348857142857,23.14595,23.697542857142857,24.053925714285715,24.33892857142857,9
2023-04-10,20.870424999999997,22.0263,22.89897857142857,23.3668,23.734965714285714,24.01487142857143,9
2023-04-11,20.712914285714287,21.843091428571427,22.791560714285716,23.31205,23.727668571428573,24.026164285714284,9
2023-04-12,20.855289285714285,21.90762857142857,22.80442857142857,23.24132857142857,23.654857142857143,23.95830357142857,9
2023-04-13,20.192800000000002,21.44908285714286,22.474800000000002,22.946392857142857,23.350428571428573,23.622314285714285,9
2023-04-14,19.903817857142858,21.331845714285713,22.484885714285717,23.042714285714286,23.544302857142856,23.86595,9
2023-04-17,19.5767,20.92292857142857,22.089264285714286,22.681935714285714,23.23852,23.607142857142858,9
2023-04-18,19.49446857142857,21.002525714285717,22.268114285714287,22.8344,23.40337142857143,23.707842857142857,9
2023-04-19,19.51272857142857,21.193157142857142,22.449782142857146,22.92489142857143,23.479634285714287,23.787785714285715,8
2023-04-20,20.005814285714283,21.687957142857144,22.8657,23.290642857142856,23.799785714285715,24.121375,8
2023-04-21,19.66312285714286,21.574294285714288,22.816896428571425,23.264014285714286,23.848157142857143,24.1,8
2023-04-24,19.77286,21.65085,22.89005714285714,23.307057142857143,23.834239285714286,24.102857142857143,9
2023-04-25,21.466097142857144,23.08097142857143,24.014632142857145,24.29328,24.689764285714286,24.86425714285714,9
2023-04-26,20.958217142857144,22.650599999999997,23.62204285714286,23.978594285714287,24.41962857142857,24.577932142857144,9
2023-04-27,20.122700000000002,22.045932142857144,23.233874999999998,23.748994285714286,24.204285714285714,24.360714285714288,9
2023-04-28,19.336654285714285,21.641485714285714,23.051385714285715,23.653342857142857,24.16668214285714,24.325,9
2023-05-01,19.22334,21.318010714285716,22.657932142857142,23.330085714285715,23.868714285714287,24.081214285714285,9
2023-05-02,20.2516,22.006192857142857,23.199914285714286,23.7598,24.217,24.389285714285716,9
2023-05-03,20.88914,22.54969642857143,23.616821428571427,24.138285714285715,24.57175,24.741442857142857,9
2023-05-04,22.03073714285714,23.439700000000002,24.31315,24.725422857142856,25.059125,25.173482142857143,9
2023-05-05,20.34633142857143,22.025182142857144,23.152164285714285,23.810808571428574,24.286557142857145,24.4578,9
2023-05-08,20.16808,21.861285714285714,22.997364285714287,23.703642857142857,24.181896428571427,24.360517857142856,9
2023-05-09,20.620834285714288,22.234032142857142,23.181225,23.79942,24.197442857142857,24.331778571428572,9
2023-05-10,20.10173142857143,21.74807142857143,22.803714285714285,23.473108571428572,23.90162857142857,24.0855,9
2023-05-11,19.92025142857143,21.556753571428573,22.573999999999998,23.275714285714287,23.740285714285715,23.920285714285715,9
2023-05-12,19.977242857142855,21.693328571428573,22.738485714285716,23.44808857142857,23.89699285714286,24.0726,9
2023-05-15,19.61212,21.3713,22.408067857142857,23.192917142857144,23.678414285714286,23.9221,9
2023-05-16,20.238837142857143,22.02455714285714,22.97842857142857,23.66314,24.102889285714287,24.29805,9
2023-05-17,,21.553375000000003,22.507160714285714,23.23937142857143,23.700685714285715,23.93595,8
2023-05-18,,20.82652857142857,21.9492,22.80497142857143,23.434832142857143,23.694835714285716,8
2023-05-19,,21.43339285714286,22.419705714285715,23.208877142857144,23.811164285714284,24.1,8
2023-05-22,19.671,21.511185714285713,22.452299999999997,23.2233,23.66022142857143,23.87896,9
2023-05-23,20.10299642857143,21.724089285714285,22.486171428571428,23.2192,23.707035714285716,23.892165714285714,9
2023-05-24,21.083085714285716,22.281828571428573,22.83422285714286,23.39655,23.772032142857142,23.950542857142857,9
2023-05-25,20.574482142857143,21.916428571428572,22.560579999999998,23.225264285714285,23.6134,23.767685714285715,9
2023-05-26,19.79187142857143,21.199814285714286,21.938871428571428,22.625775,23.07229285714286,23.31592,9
2023-05-30,19.447885714285714,20.95445714285714,21.81015142857143,22.521975,22.98225,23.219565714285714,9
2023-05-31,19.37324642857143,20.781657142857142,21.63476,22.337085714285717,22.791942857142857,23.01484285714286,9
2023-06-01,18.307664285714285,19.80314285714286,20.76388,21.565246428571427,22.062450000000002,22.30056,9
2023-06-02,17.658392857142857,19.23915714285714,20.24822857142857,21.051085714285716,21.550671428571427,21.78742,9
2023-06-05,17.42035,19.02895714285714,20.11386857142857,20.907864285714286,21.41609642857143,21.647902857142856,9
2023-06-06,16.464832142857144,18.12625357142857,19.274577142857144,20.14995,20.686385714285713,20.914514285714287,9
2023-06-07,16.619128571428572,18.333907142857143,19.468028571428572,20.332307142857143,20.830964285714284,21.058571428571426,9
2023-06-08,16.248842857142858,17.929689285714286,19.06814,19.916328571428572,20.453607142857145,20.713857142857144,9
2023-06-09,16.453507142857145,18.00647142857143,19.075642857142856,19.894642857142856,20.395778571428572,20.62488,9
2023-06-12,16.718775,18.1023,19.128442857142858,19.949957142857144,20.42787142857143,20.672654285714287,9
2023-06-13,16.729692857142858,18.109971428571427,19.116071428571427,19.926275,20.396675000000002,20.649657142857144,9
2023-06-14,16.2753,17.809103571428572,18.914914285714286,19.711178571428572,20.200071428571427,20.469717142857142,9
2023-06-15,16.804257142857143,18.166985714285715,19.14304,19.889139285714286,20.40137142857143,20.642674285714286,9
2023-06-16,16.248792857142856,17.791135714285716,18.833174285714286,19.561128571428572,20.0213,20.25,9
2023-06-20,16.573689285714284,18.006457142857144,19.08002857142857,19.9213,20.38792857142857,20.60135714285714,9
2023-06-21,16.273485714285712,17.66108,18.85568,19.692814285714284,20.213794285714286,20.451737142857144,8
2023-06-22,15.947210714285713,17.54182857142857,18.694,19.552300000000002,20.077191428571428,20.347877142857143,8
2023-06-23,16.185314285714288,17.796845714285713,18.924942857142856,19.707364285714284,20.2301,20.4833,8
2023-06-26,16.325675,17.65531142857143,18.7438,19.501021428571427,19.98834,20.325535714285714,9
2023-06-27,15.940428571428571,17.244842857142856,18.276664285714286,19.05075,19.54332857142857,19.930885714285715,9
2023-06-28,15.434632142857142,16.76722857142857,17.80259285714286,18.578614285714288,19.063314285714284,19.468171428571427,9
2023-06-29,15.815207142857142,17.14008,18.17455,18.875585714285712,19.337857142857143,19.779521428571428,9
2023-06-30,15.55679642857143,16.847054285714286,17.816185714285716,18.527864285714287,18.952857142857145,19.412499999999998,9
2023-07-03,15.623050000000001,16.906837142857142,17.854578571428572,18.566692857142858,18.99292857142857,19.56142142857143,9
2023-07-05,15.95512857142857,17.04537142857143,17.925735714285715,18.596610714285713,19.007494285714287,19.65887142857143,9
2023-07-06,16.81095714285714,17.76736857142857,18.513350000000003,19.077514285714287,19.41414,20.040935714285713,9
2023-07-07,16.482835714285713,17.465514285714285,18.27819285714286,18.830710714285715,19.138422857142857,19.8022,9
2023-07-10,16.467775,17.327882857142857,18.0458,18.582228571428573,18.8576,19.606910714285714,9
2023-07-11,16.3566,17.308517142857145,18.055242857142858,18.548325,18.767334285714284,19.531121428571428,9
2023-07-12,15.503692857142857,16.719585714285714,17.600057142857143,18.114164285714285,18.36406,19.17107142857143,9
2023-07-13,15.687242857142857,16.800788571428573,17.610675,18.127460714285714,18.379371428571428,19.271428571428572,9
2023-07-14,15.543907142857142,16.74728,17.520264285714287,18.034614285714287,18.276885714285715,19.17215,9
2023-07-17,15.7475,16.8911,17.58839642857143,18.08872142857143,18.34942857142857,19.33565714285714,9
2023-07-18,15.579525714285715,16.870297142857144,17.642535714285714,18.0952,18.3832,19.340842857142857,9
2023-07-19,15.987388571428571,17.223217142857145,17.94224642857143,18.358094285714287,18.585922857142855,19.61897142857143,8
2023-07-20,15.96846,17.19306,17.9525,18.421691428571428,18.717062857142857,19.714164285714286,8
2023-07-21,15.772508571428572,16.983822857142858,17.816089285714288,18.276171428571427,18.532885714285715,19.5482,8
